flight_number,flight_title,service_provider_name,scheduled_time,departure_time,date
OJ 225,Kärdla,Nyxair,17:00,,2025-08-31
SK 1745,Stockholm,Scandinavian Airlines System (SAS),17:05,,2025-08-31
AY 1024,Helsingi,Finnair,17:20,,2025-08-31
BT 853,Brüssel,Air Baltic Corporation,17:30,,2025-08-31
BT 863,Pariis,Air Baltic Corporation,17:45,,2025-08-31
LO 788,Varssavi,LOT - Polish Airlines,18:25,,2025-08-31
OJ 207,Kuressaare,Nyxair,18:30,,2025-08-31
LH 883,Frankfurt,Deutsche Lufthansa,19:00,,2025-08-31
BT 827,München,Air Baltic Corporation,19:00,,2025-08-31
BT 815,Oslo,Air Baltic Corporation,20:45,,2025-08-31
SK 1749,Stockholm,Scandinavian Airlines System (SAS),20:50,,2025-08-31
W9 5446,London,Wizz Air UK,21:10,,2025-08-31
BT 318,Riia,Air Baltic Corporation,21:25,,2025-08-31
BT 906,Vilnius,Air Baltic Corporation,22:25,,2025-08-31
AY 1032,Helsingi,Finnair,22:35,,2025-08-31
FR 4623,Stockholm,Ryanair,23:55,,2025-08-31
XQ 497,Antalya,SunExpress - Günes Ekspres Havacilik,04:25,,2025-09-11
BT 362,Riia,Air Baltic Corporation,05:40,,2025-09-11
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-09-11
LH 885,Frankfurt,Deutsche Lufthansa,06:00,,2025-09-11
AY 1036,Helsingi,Finnair,06:00,,2025-09-11
LX 1317,Zürich,Swiss,06:00,,2025-09-11
SK 1791,Kopenhaagen,Scandinavian Airlines System (SAS),06:20,,2025-09-11
SK 1771,Stockholm,Scandinavian Airlines System (SAS),07:00,,2025-09-11
BT 879,Malaga,Air Baltic Corporation,07:15,,2025-09-11
BT 861,Pariis,Air Baltic Corporation,07:30,,2025-09-11
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2025-09-11
OJ 223,Kärdla,Nyxair,07:30,,2025-09-11
OJ 201,Kuressaare,Nyxair,07:40,,2025-09-11
BT 902,Vilnius,Air Baltic Corporation,08:10,,2025-09-11
BT 312,Riia,Air Baltic Corporation,09:05,,2025-09-11
FR 4645,Stockholm,Ryanair,09:10,,2025-09-11
AY 1014,Helsingi,Finnair,10:00,,2025-09-11
SK 749,Stockholm,Scandinavian Airlines System (SAS),10:50,,2025-09-11
AY 1016,Helsingi,Finnair,11:35,,2025-09-11
FR 5694,Dublin,Ryanair,11:45,,2025-09-11
BT 314,Riia,Air Baltic Corporation,12:15,,2025-09-11
FR 2224,London,Ryanair,12:15,,2025-09-11
AY 1018,Helsingi,Finnair,12:55,,2025-09-11
BT 316,Riia,Air Baltic Corporation,13:55,,2025-09-11
BT 859,Amsterdam,Air Baltic Corporation,14:05,,2025-09-11
FH 924,Antalya,Freebird Airlines,14:10,,2025-09-11
LO 786,Varssavi,LOT - Polish Airlines,14:20,,2025-09-11
LH 881,Frankfurt,Deutsche Lufthansa,14:40,,2025-09-11
BT 815,Oslo,Air Baltic Corporation,14:55,,2025-09-11
AY 1020,Helsingi,Finnair,14:55,,2025-09-11
HN 3415,Tivat,Heston Airlines,15:00,,2025-09-11
SK 1787,Kopenhaagen,Scandinavian Airlines System (SAS),15:45,,2025-09-11
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2025-09-11
AY 1022,Helsingi,Finnair,16:35,,2025-09-11
BT 871,London,Air Baltic Corporation,17:00,,2025-09-11
OJ 225,Kärdla,Nyxair,17:00,,2025-09-11
AY 1024,Helsingi,Finnair,17:20,,2025-09-11
BT 853,Brüssel,Air Baltic Corporation,18:15,,2025-09-11
LO 788,Varssavi,LOT - Polish Airlines,18:30,,2025-09-11
OJ 207,Kuressaare,Nyxair,18:30,,2025-09-11
BT 827,München,Air Baltic Corporation,19:15,,2025-09-11
TK 1424,Istanbul,Turkish Airlines,19:35,,2025-09-11
SK 1749,Stockholm,Scandinavian Airlines System (SAS),20:10,,2025-09-11
BT 906,Vilnius,Air Baltic Corporation,20:35,,2025-09-11
BT 318,Riia,Air Baltic Corporation,21:50,,2025-09-11
AY 1032,Helsingi,Finnair,22:20,,2025-09-11
4M 936,Antalya,Mavi Gök Airlines (MGA),,,2025-10-24
XQ 497,Antalya,SunExpress - Günes Ekspres Havacilik,04:25,,2025-10-24
FH 732,Antalya,Freebird Airlines,04:40,,2025-10-24
U5 7105,Sharm El Sheikh,SkyUp MT,04:50,,2025-10-24
BT 362,Riia,Air Baltic Corporation,05:40,,2025-10-24
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-10-24
HOT 3491,Larnaca,Valletta Airlines,06:00,,2025-10-24
AY 1036,Helsingi,Finnair,06:00,,2025-10-24
LX 1317,Zürich,Swiss,06:00,,2025-10-24
LH 885,Frankfurt,Deutsche Lufthansa,06:00,,2025-10-24
SK 1791,Kopenhaagen,Scandinavian Airlines System (SAS),06:20,,2025-10-24
BT 861,Pariis,Air Baltic Corporation,06:35,,2025-10-24
AY 1012,Helsingi,Finnair,06:55,,2025-10-24
SK 1771,Stockholm,Scandinavian Airlines System (SAS),07:00,,2025-10-24
BT 885,Rhodos,Air Baltic Corporation,07:10,,2025-10-24
BT 823,München,Air Baltic Corporation,07:15,,2025-10-24
OJ 223,Kärdla,Nyxair,07:30,,2025-10-24
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2025-10-24
OJ 201,Kuressaare,Nyxair,07:40,,2025-10-24
LO 790,Varssavi,LOT - Polish Airlines,08:55,,2025-10-24
BT 312,Riia,Air Baltic Corporation,09:05,,2025-10-24
AY 1014,Helsingi,Finnair,10:00,,2025-10-24
QU 7221,Hurghada,Skyline Express Airline,10:40,,2025-10-24
AY 1016,Helsingi,Finnair,10:55,,2025-10-24
SK 749,Stockholm,Scandinavian Airlines System (SAS),11:10,,2025-10-24
FH 418,Antalya,Freebird Airlines,12:05,,2025-10-24
D8 2011,Oslo,Norwegian Air Sweden AOC,12:15,,2025-10-24
TK 1422,Istanbul,Turkish Airlines,12:35,,2025-10-24
AY 1018,Helsingi,Finnair,12:55,,2025-10-24
BT 316,Riia,Air Baltic Corporation,13:55,,2025-10-24
BT 821,Berliin,Air Baltic Corporation,14:00,,2025-10-24
BT 859,Amsterdam,Air Baltic Corporation,14:05,,2025-10-24
LH 881,Frankfurt,Deutsche Lufthansa,14:30,,2025-10-24
LO 786,Varssavi,LOT - Polish Airlines,14:30,,2025-10-24
AY 1020,Helsingi,Finnair,14:55,,2025-10-24
SK 1787,Kopenhaagen,Scandinavian Airlines System (SAS),15:45,,2025-10-24
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2025-10-24
AY 1022,Helsingi,Finnair,16:45,,2025-10-24
BT 906,Vilnius,Air Baltic Corporation,17:00,,2025-10-24
STM 3463,Enfidha,Skystream Airlines,17:00,,2025-10-24
OJ 225,Kärdla,Nyxair,17:00,,2025-10-24
AY 1024,Helsingi,Finnair,17:20,,2025-10-24
BT 849,Split,Air Baltic Corporation,17:25,,2025-10-24
FR 4623,Stockholm,Ryanair,17:45,,2025-10-24
LO 788,Varssavi,LOT - Polish Airlines,18:30,,2025-10-24
OJ 207,Kuressaare,Nyxair,18:30,,2025-10-24
LH 883,Frankfurt,Deutsche Lufthansa,18:50,,2025-10-24
BT 851,Brüssel,Air Baltic Corporation,19:00,,2025-10-24
LH 2405,München,Deutsche Lufthansa,19:10,,2025-10-24
TO 7401,Pariis,Transavia France,19:45,,2025-10-24
SK 1749,Stockholm,Scandinavian Airlines System (SAS),20:00,,2025-10-24
EW 4281,Praha,Eurowings,20:30,,2025-10-24
W9 5446,London,Wizz Air UK,21:10,,2025-10-24
BT 318,Riia,Air Baltic Corporation,21:25,,2025-10-24
FR 2733,Berliin,Ryanair,21:30,,2025-10-24
AY 1032,Helsingi,Finnair,22:20,,2025-10-24
FR 2224,London,Ryanair,23:35,,2025-10-24
FH 954,Bodrum,Freebird Airlines,03:40,,2025-10-14
FH 966,Antalya,Freebird Airlines,04:25,,2025-10-14
XQ 497,Antalya,SunExpress - Günes Ekspres Havacilik,04:25,,2025-10-14
FH 732,Antalya,Freebird Airlines,04:40,,2025-10-14
STM 3461,Antalya,Skystream Airlines,05:30,,2025-10-14
BT 362,Riia,Air Baltic Corporation,05:40,,2025-10-14
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-10-14
LX 1317,Zürich,Swiss,06:00,,2025-10-14
AY 1036,Helsingi,Finnair,06:00,,2025-10-14
LH 885,Frankfurt,Deutsche Lufthansa,06:00,,2025-10-14
SK 1791,Kopenhaagen,Scandinavian Airlines System (SAS),06:20,,2025-10-14
AY 1012,Helsingi,Finnair,06:55,,2025-10-14
SK 1771,Stockholm,Scandinavian Airlines System (SAS),07:00,,2025-10-14
BT 879,Malaga,Air Baltic Corporation,07:05,,2025-10-14
BT 851,Brüssel,Air Baltic Corporation,07:20,,2025-10-14
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2025-10-14
OJ 223,Kärdla,Nyxair,07:30,,2025-10-14
OJ 201,Kuressaare,Nyxair,07:40,,2025-10-14
FR 4645,Stockholm,Ryanair,09:05,,2025-10-14
BT 312,Riia,Air Baltic Corporation,09:05,,2025-10-14
AY 1014,Helsingi,Finnair,10:00,,2025-10-14
SK 749,Stockholm,Scandinavian Airlines System (SAS),11:10,,2025-10-14
AY 1016,Helsingi,Finnair,11:35,,2025-10-14
FR 9914,Barcelona,Ryanair,11:40,,2025-10-14
BT 314,Riia,Air Baltic Corporation,11:55,,2025-10-14
AY 1018,Helsingi,Finnair,12:55,,2025-10-14
BT 316,Riia,Air Baltic Corporation,13:55,,2025-10-14
BT 859,Amsterdam,Air Baltic Corporation,14:05,,2025-10-14
LO 786,Varssavi,LOT - Polish Airlines,14:20,,2025-10-14
FR 4623,Stockholm,Ryanair,14:30,,2025-10-14
LH 881,Frankfurt,Deutsche Lufthansa,14:35,,2025-10-14
AY 1020,Helsingi,Finnair,14:55,,2025-10-14
BT 877,Barcelona,Air Baltic Corporation,15:05,,2025-10-14
SK 1787,Kopenhaagen,Scandinavian Airlines System (SAS),15:45,,2025-10-14
HOT 3471,Heraklion,Valletta Airlines,16:20,,2025-10-14
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2025-10-14
AY 1022,Helsingi,Finnair,16:35,,2025-10-14
BT 871,London,Air Baltic Corporation,17:00,,2025-10-14
OJ 225,Kärdla,Nyxair,17:00,,2025-10-14
AY 1024,Helsingi,Finnair,17:20,,2025-10-14
LO 788,Varssavi,LOT - Polish Airlines,18:30,,2025-10-14
OJ 207,Kuressaare,Nyxair,18:30,,2025-10-14
LH 883,Frankfurt,Deutsche Lufthansa,18:50,,2025-10-14
TK 1424,Istanbul,Turkish Airlines,19:35,,2025-10-14
SK 1749,Stockholm,Scandinavian Airlines System (SAS),20:00,,2025-10-14
AY 1028,Helsingi,Finnair,20:00,,2025-10-14
BT 904,Vilnius,Air Baltic Corporation,20:35,,2025-10-14
BT 318,Riia,Air Baltic Corporation,21:45,,2025-10-14
AY 1032,Helsingi,Finnair,22:20,,2025-10-14
FR 2224,London,Ryanair,23:00,,2025-10-14
FH 732,Antalya,Freebird Airlines,,,2025-08-08
U5 7103,Sharm El Sheikh,SkyUp MT,04:40,,2025-08-08
HOT 3431,Burgas,Valletta Airlines,,,2025-08-08
BT 362,Riia,Air Baltic Corporation,05:40,,2025-08-08
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-08-08
LH 885,Frankfurt,Deutsche Lufthansa,06:00,,2025-08-08
AY 1036,Helsingi,Finnair,06:00,,2025-08-08
LX 1317,Zürich,Swiss,06:00,,2025-08-08
BT 861,Pariis,Air Baltic Corporation,06:20,,2025-08-08
SK 1771,Stockholm,Scandinavian Airlines System (SAS),06:45,,2025-08-08
AY 1012,Helsingi,Finnair,06:55,,2025-08-08
AWH 24V,Farnborough,Aerowest,07:05,,2025-08-08
BT 885,Rhodos,Air Baltic Corporation,07:10,,2025-08-08
BT 823,München,Air Baltic Corporation,07:15,,2025-08-08
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2025-08-08
OJ 223,Kärdla,Nyxair,07:30,,2025-08-08
OJ 201,Kuressaare,Nyxair,07:40,,2025-08-08
LO 790,Varssavi,LOT - Polish Airlines,08:55,,2025-08-08
BT 312,Riia,Air Baltic Corporation,09:05,,2025-08-08
AY 1014,Helsingi,Finnair,10:00,,2025-08-08
SK 749,Stockholm,Scandinavian Airlines System (SAS),10:55,,2025-08-08
AY 1016,Helsingi,Finnair,11:00,,2025-08-08
FH 418,Antalya,Freebird Airlines,12:05,,2025-08-08
D8 2011,Oslo,Norwegian Air Sweden AOC,12:15,,2025-08-08
TK 1422,Istanbul,Turkish Airlines,12:35,,2025-08-08
AY 1018,Helsingi,Finnair,12:55,,2025-08-08
BT 316,Riia,Air Baltic Corporation,13:55,,2025-08-08
BT 821,Berliin,Air Baltic Corporation,14:00,,2025-08-08
BT 859,Amsterdam,Air Baltic Corporation,14:05,,2025-08-08
LO 786,Varssavi,LOT - Polish Airlines,14:20,,2025-08-08
LH 881,Frankfurt,Deutsche Lufthansa,14:30,,2025-08-08
AY 1020,Helsingi,Finnair,14:55,,2025-08-08
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2025-08-08
AY 1022,Helsingi,Finnair,16:45,,2025-08-08
BT 906,Vilnius,Air Baltic Corporation,17:00,,2025-08-08
OJ 225,Kärdla,Nyxair,17:00,,2025-08-08
AY 1024,Helsingi,Finnair,17:20,,2025-08-08
BT 849,Split,Air Baltic Corporation,17:25,,2025-08-08
FR 4623,Stockholm,Ryanair,17:45,,2025-08-08
LO 788,Varssavi,LOT - Polish Airlines,18:30,,2025-08-08
OJ 207,Kuressaare,Nyxair,18:30,,2025-08-08
LH 883,Frankfurt,Deutsche Lufthansa,18:50,,2025-08-08
BT 851,Brüssel,Air Baltic Corporation,19:00,,2025-08-08
LH 2405,München,Deutsche Lufthansa,19:10,,2025-08-08
TO 7401,Pariis,Transavia France,19:45,,2025-08-08
AY 1028,Helsingi,Finnair,20:10,,2025-08-08
EW 4281,Praha,Eurowings,20:30,,2025-08-08
W9 5446,London,Wizz Air UK,21:10,,2025-08-08
BT 318,Riia,Air Baltic Corporation,21:25,,2025-08-08
FR 2733,Berliin,Ryanair,21:30,,2025-08-08
AY 1032,Helsingi,Finnair,22:20,,2025-08-08
FR 2224,London,Ryanair,23:35,,2025-08-08
BT 843,Tirana,Air Baltic Corporation,23:45,,2025-08-08
XQ 497,Antalya,SunExpress - Günes Ekspres Havacilik,,,2025-10-19
FH 732,Antalya,Freebird Airlines,04:40,,2025-10-19
U5 7103,Sharm El Sheikh,SkyUp MT,04:40,,2025-10-19
BT 849,Split,Air Baltic Corporation,05:05,,2025-10-19
BT 362,Riia,Air Baltic Corporation,05:40,,2025-10-19
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-10-19
BT 865,Nice,Air Baltic Corporation,06:00,,2025-10-19
LH 885,Frankfurt,Deutsche Lufthansa,06:00,,2025-10-19
AY 1036,Helsingi,Finnair,06:00,,2025-10-19
LX 1317,Zürich,Swiss,06:00,,2025-10-19
HN 3453,Sharm El Sheikh,Heston Airlines,,,2025-10-19
SK 1791,Kopenhaagen,Scandinavian Airlines System (SAS),06:35,,2025-10-19
SK 1771,Stockholm,Scandinavian Airlines System (SAS),07:15,,2025-10-19
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2025-10-19
BT 887,Heraklion,Air Baltic Corporation,07:55,,2025-10-19
AY 1012,Helsingi,Finnair,08:00,,2025-10-19
LO 790,Varssavi,LOT - Polish Airlines,08:55,,2025-10-19
BT 312,Riia,Air Baltic Corporation,09:05,,2025-10-19
BT 1887,Heraklion,Air Baltic Corporation,09:40,,2025-10-19
AY 1014,Helsingi,Finnair,10:00,,2025-10-19
FR 8903,Milano,Ryanair,10:10,,2025-10-19
SK 749,Stockholm,Scandinavian Airlines System (SAS),11:00,,2025-10-19
FR 2224,London,Ryanair,11:25,,2025-10-19
AY 1016,Helsingi,Finnair,11:35,,2025-10-19
D8 2011,Oslo,Norwegian Air Sweden AOC,12:15,,2025-10-19
TK 1422,Istanbul,Turkish Airlines,12:35,,2025-10-19
LH 2405,München,Deutsche Lufthansa,12:55,,2025-10-19
AY 1018,Helsingi,Finnair,12:55,,2025-10-19
BT 811,Kopenhaagen,Air Baltic Corporation,13:05,,2025-10-19
FR 4645,Stockholm,Ryanair,13:25,,2025-10-19
4M 4692,Antalya,Mavi Gök Airlines (MGA),,,2025-10-19
PC 5098,Antalya,Pegasus Airlines,13:55,,2025-10-19
BT 821,Berliin,Air Baltic Corporation,13:55,,2025-10-19
BT 859,Amsterdam,Air Baltic Corporation,14:05,,2025-10-19
LO 786,Varssavi,LOT - Polish Airlines,14:20,,2025-10-19
LH 881,Frankfurt,Deutsche Lufthansa,14:25,,2025-10-19
AY 1020,Helsingi,Finnair,14:55,,2025-10-19
BT 316,Riia,Air Baltic Corporation,15:30,,2025-10-19
FR 5694,Dublin,Ryanair,15:35,,2025-10-19
SK 1787,Kopenhaagen,Scandinavian Airlines System (SAS),15:45,,2025-10-19
SK 1745,Stockholm,Scandinavian Airlines System (SAS),15:45,,2025-10-19
FR 2733,Berliin,Ryanair,16:20,,2025-10-19
EW 4281,Praha,Eurowings,16:40,,2025-10-19
AY 1022,Helsingi,Finnair,16:45,,2025-10-19
OJ 225,Kärdla,Nyxair,17:00,,2025-10-19
AY 1024,Helsingi,Finnair,17:20,,2025-10-19
BT 853,Brüssel,Air Baltic Corporation,17:30,,2025-10-19
BT 863,Pariis,Air Baltic Corporation,17:45,,2025-10-19
OJ 207,Kuressaare,Nyxair,18:30,,2025-10-19
LO 788,Varssavi,LOT - Polish Airlines,18:30,,2025-10-19
BT 827,München,Air Baltic Corporation,19:00,,2025-10-19
LH 883,Frankfurt,Deutsche Lufthansa,19:00,,2025-10-19
BT 815,Oslo,Air Baltic Corporation,20:45,,2025-10-19
SK 1749,Stockholm,Scandinavian Airlines System (SAS),20:50,,2025-10-19
W9 5446,London,Wizz Air UK,21:10,,2025-10-19
BT 318,Riia,Air Baltic Corporation,21:25,,2025-10-19
BT 906,Vilnius,Air Baltic Corporation,22:25,,2025-10-19
FR 4623,Stockholm,Ryanair,23:55,,2025-10-19
BT 362,Riia,Air Baltic Corporation,05:40,,2025-05-30
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-05-30
LX 1317,Zürich,Swiss,06:00,,2025-05-30
LH 885,Frankfurt,Deutsche Lufthansa,06:00,,2025-05-30
AY 1036,Helsingi,Finnair,06:00,,2025-05-30
FH 732,Antalya,Freebird Airlines,06:05,,2025-05-30
BT 861,Pariis,Air Baltic Corporation,06:35,,2025-05-30
AY 1012,Helsingi,Finnair,06:55,,2025-05-30
SK 1771,Stockholm,Scandinavian Airlines System (SAS),07:00,,2025-05-30
BT 885,Rhodos,Air Baltic Corporation,07:10,,2025-05-30
BT 823,München,Air Baltic Corporation,07:15,,2025-05-30
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2025-05-30
OJ 223,Kärdla,Nyxair,07:30,,2025-05-30
OJ 201,Kuressaare,Nyxair,07:40,,2025-05-30
LO 790,Varssavi,LOT - Polish Airlines,08:55,,2025-05-30
BT 312,Riia,Air Baltic Corporation,09:05,,2025-05-30
AY 1014,Helsingi,Finnair,10:00,,2025-05-30
AY 1016,Helsingi,Finnair,10:55,,2025-05-30
FH 418,Antalya,Freebird Airlines,12:05,,2025-05-30
D8 2011,Oslo,Norwegian Air Sweden AOC,12:15,,2025-05-30
TK 1422,Istanbul,Turkish Airlines,12:35,,2025-05-30
AY 1018,Helsingi,Finnair,12:55,,2025-05-30
BT 316,Riia,Air Baltic Corporation,13:55,,2025-05-30
BT 821,Berliin,Air Baltic Corporation,14:00,,2025-05-30
BT 859,Amsterdam,Air Baltic Corporation,14:05,,2025-05-30
LH 881,Frankfurt,Deutsche Lufthansa,14:30,,2025-05-30
AY 1020,Helsingi,Finnair,14:55,,2025-05-30
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2025-05-30
AY 1022,Helsingi,Finnair,16:45,,2025-05-30
OJ 225,Kärdla,Nyxair,17:00,,2025-05-30
BT 906,Vilnius,Air Baltic Corporation,17:00,,2025-05-30
AY 1024,Helsingi,Finnair,17:20,,2025-05-30
BT 849,Split,Air Baltic Corporation,17:25,,2025-05-30
FR 4623,Stockholm,Ryanair,17:45,,2025-05-30
OJ 207,Kuressaare,Nyxair,18:30,,2025-05-30
LO 788,Varssavi,LOT - Polish Airlines,18:30,,2025-05-30
LH 883,Frankfurt,Deutsche Lufthansa,18:50,,2025-05-30
BT 851,Brüssel,Air Baltic Corporation,19:00,,2025-05-30
LH 2405,München,Deutsche Lufthansa,19:10,,2025-05-30
TO 7401,Pariis,Transavia France,19:45,,2025-05-30
AY 1028,Helsingi,Finnair,20:10,,2025-05-30
EW 4281,Praha,Eurowings,20:30,,2025-05-30
W9 5446,London,Wizz Air UK,21:10,,2025-05-30
BT 318,Riia,Air Baltic Corporation,21:25,,2025-05-30
FR 2733,Berliin,Ryanair,21:30,,2025-05-30
AY 1032,Helsingi,Finnair,22:20,,2025-05-30
FR 2224,London,Ryanair,23:35,,2025-05-30
XQ 497,Antalya,SunExpress - Günes Ekspres Havacilik,,,2025-07-08
BT 362,Riia,Air Baltic Corporation,05:40,,2025-07-08
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-07-08
AY 1036,Helsingi,Finnair,06:00,,2025-07-08
LH 885,Frankfurt,Deutsche Lufthansa,06:00,,2025-07-08
LX 1317,Zürich,Swiss,06:00,,2025-07-08
SK 1771,Stockholm,Scandinavian Airlines System (SAS),06:45,,2025-07-08
AY 1012,Helsingi,Finnair,06:55,,2025-07-08
BT 813,Billund,Air Baltic Corporation,07:00,,2025-07-08
BT 879,Malaga,Air Baltic Corporation,07:05,,2025-07-08
BT 851,Brüssel,Air Baltic Corporation,07:20,,2025-07-08
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2025-07-08
OJ 223,Kärdla,Nyxair,07:30,,2025-07-08
OJ 201,Kuressaare,Nyxair,07:40,,2025-07-08
FR 4645,Stockholm,Ryanair,09:05,,2025-07-08
BT 312,Riia,Air Baltic Corporation,09:05,,2025-07-08
AY 1014,Helsingi,Finnair,09:30,,2025-07-08
AY 1034,Helsingi,Finnair,10:55,,2025-07-08
SK 1787,Kopenhaagen,Scandinavian Airlines System (SAS),11:05,,2025-07-08
AY 1016,Helsingi,Finnair,11:35,,2025-07-08
FR 9914,Barcelona,Ryanair,11:40,,2025-07-08
BT 314,Riia,Air Baltic Corporation,11:55,,2025-07-08
AY 1018,Helsingi,Finnair,12:55,,2025-07-08
BT 316,Riia,Air Baltic Corporation,13:55,,2025-07-08
BT 859,Amsterdam,Air Baltic Corporation,14:05,,2025-07-08
LO 786,Varssavi,LOT - Polish Airlines,14:20,,2025-07-08
FR 4623,Stockholm,Ryanair,14:30,,2025-07-08
LH 881,Frankfurt,Deutsche Lufthansa,14:35,,2025-07-08
AY 1020,Helsingi,Finnair,14:55,,2025-07-08
BT 877,Barcelona,Air Baltic Corporation,15:05,,2025-07-08
HOT 3471,Heraklion,Valletta Airlines,16:20,,2025-07-08
AY 1022,Helsingi,Finnair,16:35,,2025-07-08
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2025-07-08
BT 871,London,Air Baltic Corporation,17:00,,2025-07-08
OJ 225,Kärdla,Nyxair,17:00,,2025-07-08
AY 1024,Helsingi,Finnair,17:20,,2025-07-08
LO 788,Varssavi,LOT - Polish Airlines,18:25,,2025-07-08
OJ 207,Kuressaare,Nyxair,18:30,,2025-07-08
LH 883,Frankfurt,Deutsche Lufthansa,18:50,,2025-07-08
TK 1424,Istanbul,Turkish Airlines,19:35,,2025-07-08
AY 1028,Helsingi,Finnair,20:00,,2025-07-08
BT 904,Vilnius,Air Baltic Corporation,20:35,,2025-07-08
BT 318,Riia,Air Baltic Corporation,21:45,,2025-07-08
AY 1032,Helsingi,Finnair,22:20,,2025-07-08
FR 2224,London,Ryanair,23:00,,2025-07-08
XQ 497,Antalya,SunExpress - Günes Ekspres Havacilik,04:25,,2025-07-01
BT 362,Riia,Air Baltic Corporation,05:40,,2025-07-01
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-07-01
AY 1036,Helsingi,Finnair,06:00,,2025-07-01
LH 885,Frankfurt,Deutsche Lufthansa,06:00,,2025-07-01
LX 1317,Zürich,Swiss,06:00,,2025-07-01
SK 1771,Stockholm,Scandinavian Airlines System (SAS),06:45,,2025-07-01
AY 1012,Helsingi,Finnair,06:55,,2025-07-01
BT 813,Billund,Air Baltic Corporation,07:00,,2025-07-01
BT 879,Malaga,Air Baltic Corporation,07:05,,2025-07-01
BT 851,Brüssel,Air Baltic Corporation,07:20,,2025-07-01
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2025-07-01
OJ 223,Kärdla,Nyxair,07:30,,2025-07-01
OJ 201,Kuressaare,Nyxair,07:40,,2025-07-01
BT 312,Riia,Air Baltic Corporation,09:05,,2025-07-01
FR 4645,Stockholm,Ryanair,09:05,,2025-07-01
AY 1014,Helsingi,Finnair,09:30,,2025-07-01
AY 1034,Helsingi,Finnair,10:55,,2025-07-01
SK 1787,Kopenhaagen,Scandinavian Airlines System (SAS),11:05,,2025-07-01
AY 1016,Helsingi,Finnair,11:35,,2025-07-01
FR 9914,Barcelona,Ryanair,11:40,,2025-07-01
BT 314,Riia,Air Baltic Corporation,11:55,,2025-07-01
AY 1018,Helsingi,Finnair,12:55,,2025-07-01
BT 316,Riia,Air Baltic Corporation,13:55,,2025-07-01
BT 859,Amsterdam,Air Baltic Corporation,14:05,,2025-07-01
LO 786,Varssavi,LOT - Polish Airlines,14:20,,2025-07-01
FR 4623,Stockholm,Ryanair,14:30,,2025-07-01
LH 881,Frankfurt,Deutsche Lufthansa,14:35,,2025-07-01
AY 1020,Helsingi,Finnair,14:55,,2025-07-01
BT 877,Barcelona,Air Baltic Corporation,15:05,,2025-07-01
HOT 3471,Heraklion,Valletta Airlines,16:20,,2025-07-01
AY 1022,Helsingi,Finnair,16:35,,2025-07-01
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2025-07-01
BT 871,London,Air Baltic Corporation,17:00,,2025-07-01
OJ 225,Kärdla,Nyxair,17:00,,2025-07-01
AY 1024,Helsingi,Finnair,17:20,,2025-07-01
LO 788,Varssavi,LOT - Polish Airlines,18:25,,2025-07-01
OJ 207,Kuressaare,Nyxair,18:30,,2025-07-01
LH 883,Frankfurt,Deutsche Lufthansa,18:50,,2025-07-01
TK 1424,Istanbul,Turkish Airlines,19:35,,2025-07-01
AY 1028,Helsingi,Finnair,20:00,,2025-07-01
BT 904,Vilnius,Air Baltic Corporation,20:35,,2025-07-01
BT 318,Riia,Air Baltic Corporation,21:45,,2025-07-01
AY 1032,Helsingi,Finnair,22:20,,2025-07-01
FR 2224,London,Ryanair,23:00,,2025-07-01
BT 362,Riia,Air Baltic Corporation,05:30,,2024-12-14
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2024-12-14
AY 1036,Helsingi,Finnair,06:00,,2024-12-14
LX 1317,Zürich,Swiss,06:05,,2024-12-14
LH 885,Frankfurt,Deutsche Lufthansa,06:25,,2024-12-14
SK 1783,Stockholm,Scandinavian Airlines System (SAS),07:00,,2024-12-14
BT 823,München,Air Baltic Corporation,07:05,,2024-12-14
BT 857,Amsterdam,Air Baltic Corporation,07:35,,2024-12-14
AY 1012,Helsingi,Finnair,08:25,,2024-12-14
BT 312,Riia,Air Baltic Corporation,08:55,,2024-12-14
OJ 223,Kärdla,Nyxair,09:15,,2024-12-14
